hook,archetype,tier,om,om_pct,views,likes,comments,shares,words,word_band,lang,main_category,subcategory,year,username,permalink
Which color you want to see next time? 🐌,question,baseline,4.227880331,0.4108,332100,17200,234,61,9,6-10,en,Health & Fitness,Sleep Analysis,2020,mintaltrackerasmr,https://www.tiktok.com/@mintaltrackerasmr/video/6860295719534841094
Are you acting like summer when your body is craving winter?,question,baseline,4.226415094,0.4107,3248,116,2,12,11,11-26,en,Health & Fitness,Menstrual Cycle Trackers,2024,embody.space,https://www.tiktok.com/@embody.space/photo/7452760542961503534
Here is the EXACT app you need to transform your fitness journey 🏋️‍♀️ What is Cronometer?,question,baseline,4.224719101,0.4106,2632,20,1,8,16,11-26,en,Health & Fitness,Diet & Nutrition,2023,cronometer_official,https://www.tiktok.com/@cronometer_official/video/7265355930135432454
Reply to Niceandting's comment Hows this look for libra rising?,question,baseline,4.204678363,0.4091,71900,3055,220,282,10,6-10,en,Entertainment,Fan Communities,2024,chaninicholas,https://www.tiktok.com/@chaninicholas/video/7431333829123673390
finding it hard to meet new people in Manchester?,question,baseline,4.203869048,0.409,2825,78,1,0,9,6-10,en,Social Networking,Event-Based Networks,2024,findyourcliq,https://www.tiktok.com/@findyourcliq/video/7334789832465517856
What are y'all's biggest red flags?,question,baseline,4.20349345,0.4089,481300,49900,883,2248,6,6-10,en,Entertainment,Fan Communities,2023,costarastrology,https://www.tiktok.com/@costarastrology/video/7203064673023888682
Where my most requested items are from,question,baseline,4.202020202,0.4087,249600,13900,3,23,7,6-10,en,Shopping,Flash Deals,2023,klarna,https://www.tiktok.com/@klarna/video/7203688836537306414
How I’m always able to get A’s on all my grades 😭🤓,question,baseline,4.2,0.4086,52500,587,23,70,12,11-26,en,Education,AI Study Tools,2023,quizmate.io,https://www.tiktok.com/@quizmate.io/video/7278580406063058207
MY SECRET TO BOOSTING MY MOOD BEFORE WORK?,question,baseline,4.197240974,0.408,14300,730,2,0,8,6-10,fr,Health & Fitness,Meditation & Mindfulness,2021,reflectlyapp,https://www.tiktok.com/@reflectlyapp/video/7031262187914038534
Does this mean Drake is coming 👀...,question,baseline,4.179856115,0.4067,58100,2494,87,109,7,6-10,en,Music,Concert Finder,2023,beepr_app,https://www.tiktok.com/@beepr_app/video/7263152416969723179
« Les règles ça fait mal » T'as déjà pris un but à 93ème sur fifa ?,question,baseline,4.175370226,0.4063,5357,438,19,98,17,11-26,fr,Games,Action & Adventure,2023,mately_gg,https://www.tiktok.com/@mately_gg/video/7270171049424112928
How Paris is becoming a car-free city expanding bike paths,question,baseline,4.173913043,0.4062,4416,796,22,48,10,6-10,en,Social Networking,Interest-Based Groups,2024,chilli.app,https://www.tiktok.com/@chilli.app/video/7385137938507582762
Português Hamster Español Is Italian the Odd One Out?,question,baseline,4.17218543,0.406,63000,2058,86,30,9,6-10,br,Education,Language Learning,2025,babbel,https://www.tiktok.com/@babbel/video/7460903310711688491
Would you date a girl if she can lift more than you?,question,baseline,4.16794361,0.4058,27200,1425,18,27,12,11-26,en,Health & Fitness,Fitness Challenges,2024,flex.app,https://www.tiktok.com/@flex.app/video/7397149004301208837
"How much screen time? Santa Barbara, CA",question,baseline,4.167832168,0.4057,5662,1165,0,1,7,6-10,en,Health & Fitness,Meditation & Mindfulness,2022,getclearspace,https://www.tiktok.com/@getclearspace/video/7169001439036083502
WHAT WE ATE THIS WEEK PT. 6,question,baseline,4.16713615,0.4056,2219,131,27,0,7,6-10,en,,,2024,karyssaellis,https://www.tiktok.com/@karyssaellis/video/7415774122334063915
Do nothing for 30 seconds,question,baseline,4.166910688,0.4056,1423,30,0,0,5,3-5,en,Health & Fitness,Meditation & Mindfulness,2024,meditopiapp,https://www.tiktok.com/@meditopiapp/video/7332538481496968454
How many stripes are there?,question,baseline,4.162953533,0.405,327000,29600,576,176,5,3-5,en,Health & Fitness,Sleep Analysis,2020,mintaltrackerasmr,https://www.tiktok.com/@mintaltrackerasmr/video/6856998933936295173
La maladie dont on souffre?,question,baseline,4.148500981,0.4039,7403,366,2,3,5,3-5,fr,Books,Reading Trackers,2023,bindlyapp,https://www.tiktok.com/@bindlyapp/photo/7309432432153873696
Your choice?,question,baseline,4.146685472,0.4038,1470,16,1,0,2,0-2,en,Productivity,Habit Trackers,2023,screentime_app,https://www.tiktok.com/@screentime_app/video/7276809517361335584
Veto trade in walterpicks league?,question,baseline,4.145662848,0.4037,253300,30200,406,362,5,3-5,en,Sports,Fantasy Leagues,2021,walterpicks,https://www.tiktok.com/@walterpicks/video/7024193429600996614
How much do you save with the 52-week challenge?,question,baseline,4.14497272,0.4036,5318,25,4,3,9,6-10,en,Finance,Banking Apps,2024,plumapp,https://www.tiktok.com/@plumapp/video/7386631090510892321
This guy is living in 2033?,question,baseline,4.142061281,0.4033,1487,8,0,0,6,6-10,en,Productivity,Email Management,2024,friday_ai,https://www.tiktok.com/@friday_ai/video/7405143540604439813
WHOS GETTING FIRST LISTEN ON FRIDAY?,question,baseline,4.115107914,0.4014,57200,6732,1043,220,6,6-10,es,Music,Concert Finder,2023,beepr_app,https://www.tiktok.com/@beepr_app/video/7228666682443795758
What happens when you DON'T PAY SPEEDING TICKETS?,question,baseline,4.106714628,0.4008,13700,148,6,37,8,6-10,en,Finance,Financial Literacy Tools,2023,cambiomoney,https://www.tiktok.com/@cambiomoney/video/7314803177453341995
Did you know that you can change your brain's chemistry?,question,baseline,4.095317726,0.3999,2449,123,8,280,10,6-10,en,Health & Fitness,Meditation & Mindfulness,2024,affirmationai,https://www.tiktok.com/@affirmationai/video/7372758677654228267
What's that 4th Camera?,question,baseline,4.090267983,0.3993,20300,225,5,19,4,3-5,en,Photo & Video,Camera Tools,2022,polycam3d,https://www.tiktok.com/@polycam3d/video/7135575963806600490
How many calories walking burns,question,baseline,4.087679516,0.3991,2704,56,0,1,5,3-5,en,Health & Fitness,Diet & Nutrition,2024,mynetdiaryapp,https://www.tiktok.com/@mynetdiaryapp/video/7430916894456139051
MOVE?,question,baseline,4.086124402,0.3988,85400,79,0,2,1,0-2,en,Lifestyle,Motivation,2024,spotahome,https://www.tiktok.com/@spotahome/video/7400698948421307680
Exam dah dekat.. macam mana nak score A??,question,baseline,4.08477842,0.3987,6360,166,4,3,8,6-10,ms,Education,Exam Preparation,2023,pandaiofficial,https://www.tiktok.com/@pandaiofficial/video/7301566013303459079
What the Partiful invite for each member of the TikTok Rizz Party would look like,question,baseline,4.078039927,0.3981,224700,528,3,40,15,11-26,en,Photo & Video,Story Templates,2024,partiful.app,https://www.tiktok.com/@partiful.app/video/7358964109506972974
Are hostels like the movie? 😳,question,baseline,4.076246334,0.3979,27800,765,32,5,6,6-10,en,Travel,Adventure Travel,2021,hostelworld,https://www.tiktok.com/@hostelworld/video/7026343954400496902
Quais utensílios necessários para iniciar a introdução alimentar?,question,baseline,4.069467261,0.3972,8670,341,3,18,8,6-10,pt,Health & Fitness,Diet & Nutrition,2023,blwbrasilapp,https://www.tiktok.com/@blwbrasilapp/video/7225982294316616986
Can you buy a car,question,baseline,4.063522618,0.3966,4222,23,1,0,5,3-5,en,Finance,Credit Score Monitoring,2023,questionsaboutcars,https://www.tiktok.com/@questionsaboutcars/video/7212724459160259886
Did you know that BeReal is dying? It’s installs are down 90% since September 2022 from 20 million to less than 1 million,question,baseline,4.050518719,0.3951,8980,229,11,4,23,11-26,en,Navigation,GPS & Maps,2023,superlocalapp,https://www.tiktok.com/@superlocalapp/video/7205634220687904042
Why is Hostel One Budapest the best place to party?,question,baseline,4.047304348,0.3949,5818,42,0,11,10,6-10,en,Travel,Accommodation Booking,2023,onefamhostels,https://www.tiktok.com/@onefamhostels/video/7217788657028156678
Her deadlift PR is WHAT?👀!!?,question,baseline,4.045357033,0.3948,26400,883,13,57,5,3-5,nl,Health & Fitness,Fitness Challenges,2024,flex.app,https://www.tiktok.com/@flex.app/video/7369302212679372037
are any cars both?,question,baseline,4.035654814,0.3941,20600,1952,19,10,4,3-5,en,Finance,Financial Literacy Tools,2023,thejerryapp,https://www.tiktok.com/@thejerryapp/video/7270261582796590382
How many pieces got cut out?,question,baseline,4.026734564,0.3933,316300,22600,491,151,6,6-10,en,Health & Fitness,Sleep Analysis,2020,mintaltrackerasmr,https://www.tiktok.com/@mintaltrackerasmr/video/6851986409474018566
Rookie QB w/ a shot at the superbowl?,question,baseline,4.021276596,0.3928,245700,20000,552,516,8,6-10,en,Sports,Fantasy Leagues,2021,walterpicks,https://www.tiktok.com/@walterpicks/video/7046838010020646150
Hey what’s up :) I need your help Can you complete this for me?,question,baseline,4.019292605,0.3924,25000,427,93,211,14,11-26,en,Entertainment,Fan Communities,2024,daze.chat,https://www.tiktok.com/@daze.chat/video/7393412895159160110
How ISFP's INFP's ISFJ's and INFJ's think & conflict The types who are walking away from conflict,question,baseline,4.015056462,0.3921,19200,1377,10,4,17,11-26,en,Social Networking,Friend Finders,2022,boo_app,https://www.tiktok.com/@boo_app/video/7109293530312346922
they made a BeReal for MUSIC !?????,question,baseline,4.013254786,0.3919,10900,216,7,29,7,6-10,en,Music,Streaming Platforms,2023,mubr_app_widget,https://www.tiktok.com/@mubr_app_widget/video/7190495957828619566
what is a hybrid,question,baseline,4.012512031,0.3918,4169,35,2,4,4,3-5,en,Finance,Credit Score Monitoring,2023,questionsaboutcars,https://www.tiktok.com/@questionsaboutcars/video/7210127388875853102
for the most assists in a single Champions League season?,question,baseline,4.009708738,0.3914,41300,1098,63,2,10,6-10,en,Sports,Fan Communities,2024,omada_uk,https://www.tiktok.com/@omada_uk/video/7337733385365867809
"Have Faith Faith tells me that no matter what lies ahead of me, God is already there.",question,baseline,4.009546539,0.3914,12600,1352,11,47,17,11-26,en,Shopping,E-commerce Marketplaces,2022,holstrengthdaily,https://www.tiktok.com/@holstrengthdaily/video/7153243034304466219
Do you have sugar cravings after ditching alcohol? You're not alone,question,baseline,4.001250391,0.391,12800,109,5,9,11,11-26,en,Health & Fitness,Health Journals,2024,reframeapp,https://www.tiktok.com/@reframeapp/video/7319222170016615711
Have you ever been sake bombing?,question,baseline,4.0,0.3907,2672,48,1,10,6,6-10,en,Travel,Local Guides,2022,localsinsightapp,https://www.tiktok.com/@localsinsightapp/video/7137461305488706858
How about some new Charging animations?,question,baseline,3.999338952,0.3904,12100,39,1,20,6,6-10,en,Photo & Video,,2024,myscreenapp,https://www.tiktok.com/@myscreenapp/video/7372154910982360363
bangs for fall - WDYT?,question,baseline,3.996588971,0.3903,7030,20,0,3,5,3-5,en,Photo & Video,Photo Editing,2023,facetune_by_lightricks,https://www.tiktok.com/@facetune_by_lightricks/video/7277993612800003346
"e aí filhão, o que você tanto faz nesse celular?",question,baseline,3.990117826,0.3897,5249,79,3,0,10,6-10,pt,Food & Drink,Food Delivery,2023,aiqfome,https://www.tiktok.com/@aiqfome/video/7266142862599802118
Where is she?,question,baseline,3.982142857,0.3894,4460,25,12,1,3,3-5,en,Photo & Video,Video Editing,2025,aimarvels.app,https://www.tiktok.com/@aimarvels.app/video/7460078452771769643
Which Carrie Bradshaw are you?,question,baseline,3.980842912,0.3891,2078,25,0,0,5,3-5,en,Photo & Video,Meme Creators,2021,avatarify.ai,https://www.tiktok.com/@avatarify.ai/video/7028855564608359681
I wonder what Bad blood means?,question,baseline,3.980582524,0.3891,41000,3917,31,28,6,6-10,en,Education,Language Learning,2021,wotdapp,https://www.tiktok.com/@wotdapp/video/6998156506596216069
"Should we be worried that 2025 begins with ""WTF""? 2020 is so back",question,baseline,3.969243558,0.3884,19100,1291,21,33,13,11-26,en,Lifestyle,Mindfulness & Self-Care,2025,lemon8_us,https://www.tiktok.com/@lemon8_us/photo/7456907331167800622
Do you still play alone? This app will WOW you.,question,baseline,3.965939578,0.3882,17000,50,0,8,10,6-10,en,Games,Action & Adventure,2023,plinkapp,https://www.tiktok.com/@plinkapp/video/7223769714865016069
When someone sends me a meeting request on a Friday.,question,baseline,3.965204236,0.3881,2621,28,0,0,10,6-10,en,Shopping,E-commerce Marketplaces,2022,fashwire,https://www.tiktok.com/@fashwire/video/7159659437542706478
Who Can Bench More? Beverly Martina Kate Isabella,question,baseline,3.953417101,0.3873,25800,630,23,31,8,6-10,en,Health & Fitness,Fitness Challenges,2024,flex.app,https://www.tiktok.com/@flex.app/video/7411616480959286534
Need a last minute PowerPoint presentation?,question,baseline,3.951587302,0.3871,497900,18700,25,1816,6,6-10,en,Education,Virtual Classrooms,2023,classpoint.io,https://www.tiktok.com/@classpoint.io/video/7231513456313224453
What do you wanna see inside the watermelon,question,baseline,3.950350095,0.3869,310300,36600,427,551,8,6-10,en,Health & Fitness,Sleep Analysis,2020,mintaltrackerasmr,https://www.tiktok.com/@mintaltrackerasmr/video/6857568366283083014
Is this really toxic? or doing enough,question,baseline,3.945044161,0.3864,2010,76,2,6,7,6-10,en,Social Networking,Friend Finders,2023,holy.app,https://www.tiktok.com/@holy.app/video/7295803738495716640
Is somebody going to match my freak? (spend all my mom’s money on treats and toys),question,baseline,3.937025458,0.3861,8815,162,16,8,16,11-26,en,Shopping,Pet Shopping,2024,petsmart,https://www.tiktok.com/@petsmart/video/7384952876554079531
Do you want the best views of Brisbane?,question,baseline,3.928994083,0.3855,3320,42,1,0,8,6-10,en,Travel,Adventure Travel,2024,travelloapp,https://www.tiktok.com/@travelloapp/video/7335686667128294658
what gender it is yet,question,baseline,3.928571429,0.3854,11000000,940300,16700,100700,5,3-5,en,Social Networking,Interest-Based Groups,2024,daterightstuff,https://www.tiktok.com/@daterightstuff/video/7395302885682203934
probably because it is?,question,baseline,3.925484352,0.3853,526800,3408,25,12,4,3-5,en,Education,Language Learning,2023,lengo.io,https://www.tiktok.com/@lengo.io/video/7210831113105739013
Buy Miles Sanders?,question,baseline,3.923076923,0.3849,239700,19000,985,814,3,3-5,fr,Sports,Fantasy Leagues,2021,walterpicks,https://www.tiktok.com/@walterpicks/video/7020930081337986309
LOL??,question,baseline,3.92097874,0.3848,39100,577,10,25,1,0-2,en,Education,Language Learning,2023,busuu,https://www.tiktok.com/@busuu/video/7211561825920470278
What can iScanner app do?,question,baseline,3.918650794,0.3844,1975,17,0,14,5,3-5,en,Productivity,Document Management,2023,iscanner_app,https://www.tiktok.com/@iscanner_app/video/7258201464328277253
but have you GLOWED UP YET???,question,baseline,3.917960089,0.3844,1767,69,0,1,6,6-10,en,Lifestyle,Beauty & Skincare,2024,makeupfindsbylillian,https://www.tiktok.com/@makeupfindsbylillian/video/7417899976690240799
How do I strenghten my faith?,question,baseline,3.908196721,0.3836,1192,112,0,0,6,6-10,en,Social Networking,Video Communities,2024,havenapp29,https://www.tiktok.com/@havenapp29/photo/7429742739203443988
HOW MANY BRICKS DO YOU NEED?,question,baseline,3.890082645,0.382,4707,13,0,1,6,6-10,en,Photo & Video,Camera Tools,2021,countthis_app,https://www.tiktok.com/@countthis_app/video/7026045767127158062
How much,question,baseline,3.878930356,0.381,19800,1239,6,1,2,0-2,en,Finance,Financial Literacy Tools,2023,thejerryapp,https://www.tiktok.com/@thejerryapp/video/7220498379929963818
What’s a traditional spring 🌸 activity in your state/country?,question,baseline,3.876840696,0.3807,2896,15,0,0,9,6-10,en,Social Networking,Event-Based Networks,2024,meetup,https://www.tiktok.com/@meetup/photo/7376546699164273966
HOW CAN I GLOW UP?? GLOW UP SERIES PT. 28,question,baseline,3.864745011,0.3798,1743,94,14,6,10,6-10,pl,Lifestyle,Beauty & Skincare,2024,makeupfindsbylillian,https://www.tiktok.com/@makeupfindsbylillian/video/7400172738112965918
How life starts to feel after downloading Timeleft,question,baseline,3.863279204,0.3796,29500,52,6,6,8,6-10,en,Social Networking,Event-Based Networks,2024,timeleft.app,https://www.tiktok.com/@timeleft.app/video/7429053874708679968
Have you ever been attached before?,question,baseline,3.861135371,0.3794,442100,49500,621,542,6,6-10,en,Entertainment,Fan Communities,2022,costarastrology,https://www.tiktok.com/@costarastrology/video/7152324432118385966
